;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
324;QUILPUE;0.0;2217.4;573.6;0.0;13828.4;1503.2;1455.7333333333333;0;0.0;4452.0;4544.8;1909.0;1455.7333333333333;1503.2;1455.7333333333333;1740.8;5271.0;4241.0;2991.6000000000004;0.0;20438.4;12856.0;4273.8;10419;20513
325;RIO VERDE;0.0;0.0;0.0;33.2;20.0;0.0;0.0;0;0.0;7.0;24.0;0.0;0.0;0.0;0.0;23.4;7.2;24.0;7.0;0.0;204.2;93.4;44.800000000000004;45;21
326;LLAY-LLAY;0.0;0.0;0.0;0.0;1085.4;0.0;59.46666666666667;0;0.0;1535.6;828.0;0.0;59.46666666666667;0.0;59.46666666666667;1056.2;1122.4;1822.0;248.0;0.0;3735.2;3134.8;459.0;1637;2068
327;QUILLECO;0.0;22.400000000000002;466.4;68.0;1064.2;0.0;64.53333333333333;0;0.0;59.0;2064.8;105.0;8.533333333333333;0.0;8.533333333333333;225.2;823.4;600.6;281.8;0.0;1370.6;923.4000000000001;679.0;862;710
328;PICHILEMU;0.0;128.0;0.0;240.0;2658.0;1556.8;0.0;0;0.0;253.0;1096.2;127.2;0.0;122.80000000000001;0.0;95.0;2367.2000000000003;1730.0;0.0;0.0;328.6;3275.0;5058.0;884;793
329;HIJUELAS;0.0;0.0;0.0;0.0;785.6;496.0;45.6;0;0.0;445.8;502.40000000000003;1201.6;45.6;0.0;189.6;299.0;132.8;1730.0;292.0;0.0;1479.6;1942.8000000000002;1354.4;1562;1821
330;TOLTEN;0.0;0.0;111.80000000000001;100.4;99.4;37.0;0.0;0;0.0;68.0;407.0;103.0;0.0;8.0;0.0;65.60000000000001;1934.8;209.0;49.6;0.0;1800.6000000000001;1305.4;2067.0;892;702
331;POZO ALMONTE;0.0;0.0;288.8;62.400000000000006;321.6;45.8;24.533333333333335;0;0.0;108.0;1799.6000000000001;330.0;24.533333333333335;6.800000000000001;24.533333333333335;44.0;635.2;702.0;97.0;0.0;622.0;1349.4;1137.0;564;812
332;PUERTO VARAS;0.0;1793.0;0.0;2704.0;3275.6;334.20000000000005;0.0;0;0.0;434.0;3088.0;3214.4;0.0;1599.2;0.0;2150.0;0.0;3847.4;0.0;0.0;6482.8;3691.0;3085.0;4007;4655
333;MELIPILLA;0.0;0.0;1168.0;4044.0;11896.0;5453.4;0.0;0;0.0;4615.0;2123.2;3044.6000000000004;877.0;1094.4;0.0;8856.6;3037.0;4211.0;2880.6;0.0;12533.6;7943.0;12090.6;9468;11866
334;SAN NICOLAS;0.0;90.2;113.60000000000001;155.0;965.0;261.8;0.0;0;0.0;306.0;1140.0;0.0;0.0;200.8;0.0;801.4;1043.6;704.0;364.8;0.0;1121.6;2293.8;1449.8;1302;1144
335;VILLA ALEGRE;0.0;0.0;75.2;0.0;856.0;884.0;0.0;0;0.0;621.4;873.0;531.8;0.0;0.0;0.0;1298.0;746.4000000000001;1038.4;94.4;0.0;880.2;2656.8;3237.0;1020;1334
336;CAMIÑA;0.0;0.0;68.0;14.4;13.600000000000001;208.0;0.0;0;0.0;10.0;178.4;0.0;0.0;2.0;0.0;3.0;372.8;36.2;224.2;0.0;60.400000000000006;449.0;249.4;61;54
337;PUDAHUEL;2019.0;0.0;7490.4;981.0;11223.0;4629.2;0.0;0;5459.200000000001;18045.0;4069.0;3360.0;8757.0;893.2;0.0;6427.0;5011.200000000001;15492.0;4175.8;0.0;23696.4;12066.0;8096.6;16910;23801
338;ESTACION CENTRAL;339.0;0.0;786.0;1070.6;8574.4;2043.4;571.4666666666667;0;3272.4;9379.8;4724.4;1301.0;571.4666666666667;1436.4;571.4666666666667;1911.0;2450.2;4462.0;0.0;0.0;11532.2;7607.8;8062.4;9968;17658
339;CERRO NAVIA;736.0;0.0;1403.0;925.6;10076.400000000001;1484.2;201.33333333333334;0;2700.2;9970.0;2550.0;3818.6;1204.3333333333333;860.2;201.33333333333334;1682.4;1185.4;3476.6;3344.0;0.0;6424.0;11941.8;2558.6000000000004;10689;15659
340;LOS ALAMOS;0.0;97.2;3772.4;0.0;543.4000000000001;134.0;0.0;0;0.0;1202.0;778.0;187.0;0.0;0.0;0.0;121.0;553.6;1727.2;1228.4;0.0;2697.2;3065.8;1746.4;1213;1244
341;EMPEDRADO;13.2;18.8;407.4;57.4;56.0;18.0;0.0;0;0.0;26.8;76.0;44.8;0.0;0.0;0.0;376.4;753.6;26.4;57.2;0.0;84.0;785.2;1251.2;384;245
342;PETORCA;0.0;0.0;123.0;0.0;239.2;748.4000000000001;0.0;0;0.0;739.0;687.0;0.0;0.0;500.40000000000003;0.0;615.0;480.8;454.0;0.0;0.0;705.8;1057.8000000000002;48.0;679;793
343;RIO CLARO;54.8;524.6;435.8;927.0;134.0;55.0;0.0;0;0.0;229.8;197.4;159.4;0.0;0.0;0.0;70.0;1277.2;344.4;380.6;0.0;1272.2;4260.2;955.6;1170;1192
344;PEMUCO;0.0;56.4;195.0;44.0;147.0;27.4;0.0;0;57.6;72.2;1165.4;109.0;0.0;38.4;0.0;67.4;69.4;619.4;505.0;0.0;292.0;1788.8000000000002;1704.0;999;594
345;CISNES;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0;0.0;173.2;728.6;0.0;0.0;0.0;0.0;134.4;191.8;590.8;0.0;0.0;395.6;1255.8;277.0;247;186
