;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
290;COCHRANE;0.0;0.0;143.0;0.0;0.0;0.0;0.0;0;0.0;7.0;104.0;0.0;0.0;0.0;0.0;0.0;340.0;268.8;0.0;0.0;228.8;552.6;857.2;90;83
291;CHANCO;0.0;0.0;0.0;0.0;0.0;66.0;0.0;640;0.0;138.0;1207.0;0.0;0.0;0.0;0.0;614.4;2033.6000000000001;153.2;110.0;0.0;798.6;1991.4;717.4;684;442
292;LA LIGUA;0.0;0.0;1900.6;0.0;652.2;501.6;78.4;1105;0.0;4403.0;2082.2;0.0;78.4;501.6;78.4;423.4;967.6;1623.0;0.0;0.0;2760.0;4240.6;1559.2;2529;2737
293;CHIGUAYANTE;0.0;626.2;5415.0;486.0;2641.2;3638.8;1143.0666666666666;1112;0.0;3578.0;2468.0;3184.0;69.06666666666668;1032.8;69.06666666666668;1237.0;2269.6000000000004;6692.0;4464.8;0.0;8507.6;3505.6000000000004;4353.8;5724;9581
294;MONTE PATRIA;0.0;235.20000000000002;648.8000000000001;0.0;919.2;1222.0;0.0;0;0.0;1749.8;1836.0;1172.2;0.0;1222.0;0.0;766.2;2417.8;1220.4;247.0;0.0;1218.8;636.4;2218.2;2632;1818
295;YUNGAY;0.0;194.4;93.2;578.0;353.0;67.6;0.0;0;165.60000000000002;368.6;1226.4;629.8;0.0;75.6;0.0;814.8;2435.2000000000003;2738.0;203.8;0.0;1357.2;1862.2;967.0;1633;1539
296;LONCOCHE;0.0;2526.0;227.8;161.6;743.8;1056.2;0.0;450;0.0;832.0;453.2;257.0;0.0;1401.2;0.0;905.6;73.0;123.0;112.80000000000001;0.0;3116.0;6556.0;2530.2;1933;2033
297;OSORNO;0.0;2166.0;0.0;0.0;7270.2;3937.2;0.0;0;0.0;4518.0;13487.0;6235.200000000001;0.0;3983.2;0.0;4050.0;3839.8;8907.0;8301.400000000001;0.0;18511.2;11770.6;11404.4;11994;18271
298;MAIPU;1893.0;0.0;8627.0;6015.0;106774.0;3373.8;1503.7333333333333;0;13767.8;28899.0;17723.0;12213.6;7276.733333333334;16267.8;1503.7333333333333;5440.0;6756.4;7736.0;4561.6;0.0;59161.0;24964.2;22371.4;35713;50933
299;ZAPALLAR;0.0;0.0;371.20000000000005;218.60000000000002;0.0;460.8;0.0;0;0.0;345.0;405.20000000000005;0.0;0.0;460.8;0.0;129.8;0.0;613.4;0.0;0.0;1316.0;2479.2;718.0;633;613
300;SAN ANTONIO;0.0;158.4;136.8;554.4000000000001;5926.200000000001;866.0;353.86666666666673;0;0.0;4008.0;6497.2;1327.0;353.86666666666673;866.0;2551.866666666667;630.0;5975.6;4373.4;611.4000000000001;0.0;5815.4;8158.4;2255.2;6704;10969
301;PADRE HURTADO;278.0;0.0;782.0;449.0;4030.0;0.0;0.0;0;2165.0;2627.8;1900.0;2649.0;0.0;2924.0;0.0;460.0;3135.0;7961.0;0.0;0.0;7986.4;5933.8;6270.6;5001;5671
302;NOGALES;0.0;0.0;0.0;0.0;513.6;504.8;0.0;0;0.0;1751.4;736.4000000000001;445.0;0.0;140.8;176.0;1039.8;1174.2;1342.0;530.4;0.0;1508.2;1701.0;1776.8000000000002;1551;1928
303;PANGUIPULLI;0.0;0.0;0.0;529.4000000000001;1763.2;161.0;0.0;0;0.0;938.4;635.8;1113.0;0.0;0.0;0.0;1000.4;3093.4;4173.0;0.0;0.0;3437.0;6430.2;3227.8;3540;3643
304;CURARREHUE;0.0;0.0;72.2;32.2;133.2;45.0;0.0;236;0.0;70.0;350.8;92.0;0.0;8.0;0.0;659.8;32.0;508.0;31.200000000000003;0.0;833.4000000000001;3033.0;428.6;961;513
305;DALCAHUE;0.0;0.0;0.0;0.0;2215.0;421.0;0.0;0;0.0;610.0;1060.0;0.0;0.0;68.0;0.0;1395.0;893.6;786.4;150.0;0.0;735.2;2434.0;2059.0;1660;1163
306;CALERA DE TANGO;24.0;0.0;230.4;193.60000000000002;2137.0;173.2;0.0;0;546.0;769.0;396.4;295.0;194.0;689.2;0.0;0.0;528.0;1494.0;181.8;0.0;2925.8;1830.4;2801.8;1901;2148
307;CORRAL;0.0;0.0;0.0;56.2;715.0;345.0;0.0;711;0.0;65.0;356.4;61.0;0.0;0.0;0.0;400.8;376.40000000000003;1649.0;0.0;0.0;205.4;366.6;210.8;470;451
308;LLAY-LLAY;0.0;0.0;0.0;0.0;928.6;0.0;60.0;192;0.0;1555.0;812.8000000000001;0.0;60.0;0.0;60.0;1033.2;1103.2;1888.0;261.0;0.0;3780.8;3108.0;468.20000000000005;1578;2089
309;OLMUE;0.0;141.6;0.0;439.8;644.4;104.80000000000001;272.2666666666667;0;0.0;533.8;1099.0;0.0;272.2666666666667;104.80000000000001;272.2666666666667;292.4;1294.8000000000002;628.0;193.6;0.0;2531.0;1739.8000000000002;915.6;1513;2154
310;CATEMU;0.0;0.0;0.0;0.0;1546.4;286.8;30.666666666666668;0;0.0;387.4;195.0;0.0;30.666666666666668;286.8;30.666666666666668;1726.0;297.6;352.4;137.0;0.0;727.0;2616.8;156.0;950;1087
311;CAMARONES;11.200000000000001;0.0;156.8;0.0;29.200000000000003;86.8;45.86666666666667;0;0.0;46.800000000000004;213.6;23.6;56.86666666666667;88.8;46.86666666666667;153.8;154.0;35.8;87.4;0.0;57.4;93.0;241.60000000000002;129;110
312;CONCON;0.0;194.4;369.0;2891.4;3007.8;294.0;257.8666666666667;0;0.0;1327.0;2072.8;543.0;257.8666666666667;0.0;257.8666666666667;1014.0;2258.8;837.0;1156.2;0.0;7789.2;4355.4;3075.6;3191;3893
313;SAN PEDRO DE ATACAMA;226.6;0.0;322.8;65.8;0.0;503.40000000000003;0.0;0;0.0;106.0;1666.2;300.4;0.0;392.40000000000003;0.0;20.0;537.0;205.20000000000002;73.0;0.0;249.0;468.20000000000005;63.4;552;629
314;MARIQUINA;0.0;0.0;0.0;169.60000000000002;283.4;64.0;0.0;0;0.0;300.6;2273.0;176.0;0.0;0.0;0.0;3463.4;1147.2;3348.0;0.0;0.0;1287.0;3704.2;2231.0;1871;1728
315;SANTA JUANA;0.0;33.6;301.6;106.0;248.4;2072.0;0.0;0;0.0;238.8;655.0;258.0;0.0;32.0;0.0;407.4;275.8;482.0;2769.8;0.0;822.0;1377.8;2016.8;1572;1268
316;PICHIDEGUA;0.0;135.0;468.8;0.0;4095.6000000000004;573.4;0.0;0;0.0;375.8;2387.4;431.0;0.0;14.4;0.0;742.4;1745.0;1130.0;0.0;0.0;3228.8;1163.2;2466.6;1886;1392
317;SALAMANCA;0.0;0.0;0.0;426.40000000000003;1020.2;0.0;0.0;241;0.0;1179.0;1328.8;1648.0;0.0;0.0;0.0;3325.0;611.2;962.4000000000001;0.0;0.0;851.0;3540.2000000000003;1679.8000000000002;1556;1536
318;CABO DE HORNOS(EX-NAVARINO);0.0;0.0;0.0;0.0;102.6;0.0;0.0;0;0.0;0.0;267.2;0.0;0.0;0.0;0.0;74.0;312.8;192.0;0.0;0.0;105.0;265.4;118.0;17;35
319;TORRES DEL PAINE;0.0;0.0;0.0;155.0;76.80000000000001;0.0;0.0;41;0.0;0.0;249.0;169.4;0.0;0.0;0.0;0.0;19.200000000000003;157.2;0.0;0.0;76.8;99.2;259.6;64;33
320;SAN JOAQUIN;621.4;0.0;631.0;1645.4;10484.0;4615.0;481.6000000000001;0;3111.4;8911.0;3034.0;0.0;1978.6000000000001;1381.0;481.6000000000001;3003.4;2910.8;8753.0;0.0;0.0;12482.2;2456.0;2725.0;7068;10525
321;RIO BUENO;0.0;1731.0;0.0;189.0;0.0;0.0;0.0;0;0.0;0.0;2944.0;0.0;0.0;0.0;0.0;5951.0;0.0;4329.6;536.6;0.0;3540.6;5148.6;1967.4;1849;3149
322;SAN JAVIER;0.0;911.0;288.0;0.0;2338.0;1481.0;0.0;0;564.8000000000001;2356.8;1602.0;555.0;0.0;0.0;0.0;2541.0;1168.8;1944.4;1499.2;0.0;4191.0;6719.4;10976.2;3611;4125
323;LA SERENA;2418.2;2135.0;4120.8;2349.8;9555.8;2467.2;517.8666666666667;0;0.0;11908.8;8473.2;6254.0;517.8666666666667;1365.2;517.8666666666667;2302.8;6536.2;7382.6;4408.8;0.0;18048.8;14957.6;12140.0;19442;28081
324;NACIMIENTO;0.0;120.0;770.8;699.0;1818.2;0.0;144.73333333333335;318;0.0;336.0;2624.4;985.8;19.733333333333334;93.0;19.733333333333334;538.2;3213.0;718.4;1189.6;0.0;3271.0;769.8;3803.2;2294;1924
325;LAGUNA BLANCA;0.0;0.0;0.0;91.6;23.0;0.0;0.0;65;0.0;7.0;22.0;0.0;0.0;0.0;0.0;95.4;145.8;161.0;9.4;0.0;16.0;23.200000000000003;108.80000000000001;50;37
326;QUINTA DE TILCOCO;0.0;0.0;209.8;0.0;1100.2;73.8;0.0;0;0.0;379.8;1321.8;262.0;0.0;10.8;0.0;2186.6;1872.2;337.6;0.0;0.0;747.8;2057.6;1336.4;1481;1311
327;GENERAL LAGOS;0.0;0.0;53.6;0.0;6.0;13.600000000000001;1.0666666666666667;0;0.0;0.0;103.0;97.6;1.0666666666666667;13.600000000000001;1.0666666666666667;57.6;0.0;4.0;0.0;0.0;72.0;200.0;128.8;19;34
328;CONCEPCION;0.0;3424.0;3335.2;4034.0;10921.0;5981.2;13134.4;4616;0.0;11127.8;15541.0;3278.0;290.40000000000003;603.2;290.40000000000003;1424.0;4477.6;3912.0;19467.8;0.0;23296.8;9716.400000000001;15453.8;15786;28144
329;ESTACION CENTRAL;360.0;0.0;773.0;1078.2;8647.2;2097.8;561.8666666666667;0;3288.6;9453.2;4484.4;1401.0;561.8666666666667;1439.8000000000002;561.8666666666667;1918.0;2412.6000000000004;4485.0;0.0;0.0;11508.8;7725.6;8039.2;10113;17324
330;RAUCO;0.0;168.8;327.8;355.6;191.0;1051.0;0.0;135;0.0;100.80000000000001;893.0;0.0;0.0;26.0;0.0;388.0;2039.8000000000002;519.4;440.40000000000003;0.0;679.4000000000001;1027.2;1098.0;850;1004
331;MAULLIN;0.0;91.0;0.0;60.8;229.8;727.2;0.0;1161;0.0;79.0;1394.0;142.6;0.0;72.2;0.0;774.0;0.0;1476.2;0.0;0.0;1062.2;2130.2;4690.4;1920;1211
332;NUEVA IMPERIAL;0.0;1190.0;429.8;213.8;1925.4;705.6;0.0;2080;0.0;296.0;1334.0;399.0;0.0;1076.6;0.0;2604.6;1447.2;1209.0;1652.8000000000002;0.0;2227.2;3228.8;5856.4;2611;2429
333;CHAÑARAL;0.0;116.80000000000001;393.8;0.0;302.4;664.6;27.46666666666667;0;0.0;1560.4;110.6;427.0;27.46666666666667;329.6;27.46666666666667;199.4;513.4000000000001;401.8;0.0;0.0;336.0;1337.6;491.8;650;922
334;JUAN FERNANDEZ;0.0;0.0;0.0;0.0;392.40000000000003;3.2;1.866666666666667;0;0.0;18.4;9.0;6.0;1.866666666666667;3.2;2.866666666666667;7.4;0.8;5.0;5.800000000000001;0.0;17.0;103.0;7.2;67;22
335;LOLOL;0.0;520.0;150.4;63.2;395.0;342.0;0.0;717;0.0;382.0;491.0;425.0;0.0;52.0;0.0;377.0;661.2;600.2;67.0;0.0;411.0;1160.8;650.6;926;391
336;ANTUCO;0.0;12.8;607.0;168.4;67.6;0.0;57.93333333333334;82;0.0;44.0;787.0;52.0;2.9333333333333336;0.0;2.9333333333333336;273.2;515.2;255.2;263.20000000000005;0.0;161.0;631.2;185.2;351;331
337;GRANEROS;0.0;0.0;825.0;0.0;981.0;2533.4;0.0;440;794.4000000000001;1158.8;1552.2;701.0;0.0;40.400000000000006;0.0;4118.0;2004.8000000000002;1496.8;0.0;0.0;5117.4;2409.2;1478.4;2483;3277
338;PITRUFQUEN;0.0;512.0;359.6;157.8;1294.0;615.4;0.0;0;0.0;273.0;756.4;261.0;0.0;650.4;0.0;941.2;3792.6000000000004;685.0;135.20000000000002;0.0;1434.0;2735.0;7924.0;1923;2177
339;VICUÑA;177.8;193.4;378.6;916.6;1864.2;498.8;0.0;440;0.0;786.8;847.0;418.20000000000005;0.0;232.8;0.0;605.0;682.4000000000001;1683.6;508.20000000000005;0.0;945.0;1972.6;2974.8;3018;2330
340;COLLIPULLI;0.0;258.0;678.0;258.2;954.6;0.0;0.0;0;0.0;1578.0;229.0;0.0;0.0;0.0;0.0;1265.6;1122.0;2713.0;899.4;0.0;3213.2000000000003;3755.4;1735.4;1662;1775
341;COIHUECO;0.0;247.6;97.60000000000001;167.0;247.0;468.4;0.0;354;0.0;931.0;574.0;744.0;0.0;70.4;0.0;475.6;4208.4;446.0;1179.2;0.0;2449.8;5154.4;2201.2;1566;1574
342;ALTO HOSPICIO;1655.2;0.0;1501.4;596.0;1402.6;947.2;90.93333333333334;0;0.0;1158.0;4797.6;3642.6;248.93333333333334;735.2;257.93333333333334;1832.6;2192.2;1188.8;3399.0;0.0;5188.8;6101.4;1488.4;6761;9282
343;CHILE CHICO;0.0;0.0;203.0;0.0;0.0;147.0;0.0;0;0.0;353.0;824.8;0.0;0.0;0.0;0.0;219.60000000000002;488.6;470.0;0.0;0.0;317.6;464.2;613.0;244;208
344;SIERRA GORDA;16.0;0.0;29.200000000000003;8.4;31.0;14.600000000000001;0.0;0;0.0;31.0;25.8;30.0;0.0;9.600000000000001;0.0;5.6;38.0;340.6;125.0;0.0;60.0;232.0;110.8;160;140
345;EL MONTE;0.0;0.0;177.60000000000002;355.6;852.2;0.0;0.0;0;1326.2;2208.2;1447.0;449.0;0.0;222.0;0.0;614.4000000000001;1883.0;1773.0;366.0;0.0;1901.6;1950.0;4309.6;2670;3403
