;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
126;QUINTA NORMAL;368.0;0.0;1127.0;3497.0;7471.8;1103.0;167.46666666666667;0;3028.8;5473.0;3411.0;1552.0;771.4666666666667;694.0;167.46666666666667;2216.0;3893.6000000000004;11716.8;1050.8;0.0;11252.2;8673.8;8027.4;7525;14045
127;CHILE CHICO;0.0;0.0;204.0;0.0;0.0;145.0;0.0;0;0.0;362.0;842.6;0.0;0.0;0.0;0.0;219.2;494.6;488.0;0.0;0.0;302.40000000000003;481.0;627.0;251;209
128;HUALAIHUE;0.0;83.2;0.0;227.20000000000002;1075.2;0.0;0.0;0;0.0;0.0;1023.0;95.0;0.0;0.0;0.0;0.0;456.6;842.0;0.0;0.0;699.2;1665.6;1906.0;727;575
129;PERALILLO;0.0;0.0;159.2;717.2;116.0;423.8;0.0;0;0.0;353.0;809.0;152.0;0.0;38.800000000000004;0.0;309.0;974.2;1710.6;95.0;0.0;2099.6;1074.6;1077.0;1021;738
130;PAREDONES;0.0;0.0;572.0;125.0;307.0;415.0;0.0;0;0.0;159.0;673.6;38.400000000000006;0.0;72.0;0.0;266.0;780.6;183.0;313.6;0.0;491.6;1057.8000000000002;1669.0;668;313
131;TALCA;1769.0;2805.2;4297.0;12012.4;7027.0;4502.0;0.0;0;1991.6;13026.8;7848.4;5920.8;0.0;0.0;0.0;2429.0;6930.6;7738.6;5998.8;0.0;17394.0;27983.8;9570.0;18499;26171
132;CALLE LARGA;0.0;0.0;140.0;0.0;451.20000000000005;654.6;0.0;202;0.0;436.0;485.6;102.0;0.0;388.6;297.0;132.8;0.0;1762.8;227.0;0.0;712.8;2231.2;496.40000000000003;726;1047
133;RANCAGUA;0.0;1666.0;0.0;862.0;11370.0;6329.8;0.0;0;9453.6;11853.0;6611.0;4542.2;0.0;1820.8000000000002;0.0;5788.8;6413.2;10433.0;7004.2;0.0;34369.6;13342.0;11678.0;14722;34931
134;TEMUCO;0.0;8031.4;4985.0;3883.6;15439.4;7564.4;0.0;5755;0.0;3883.4;7928.6;8954.0;0.0;3962.4;0.0;11400.4;7839.8;14634.0;11631.2;0.0;29002.4;26171.6;9171.0;19847;28535
135;GALVARINO;0.0;0.0;1198.2;89.4;2045.4;251.0;0.0;0;0.0;112.0;414.0;181.0;0.0;255.0;0.0;550.2;34.0;713.0;386.20000000000005;0.0;1357.4;2744.0;481.0;1364;850
136;TRAIGUEN;0.0;0.0;143.0;1251.4;814.0;0.0;0.0;0;0.0;0.0;629.4;0.0;0.0;694.0;0.0;3134.6;926.2;296.0;1318.2;0.0;1559.4;2365.8;259.8;1441;1557
137;QUILLOTA;0.0;879.2;252.0;0.0;502.40000000000003;1785.0;153.33333333333334;1200;0.0;4791.200000000001;3346.6000000000004;2387.0;153.33333333333334;480.0;1462.3333333333333;3248.6000000000004;4832.6;2012.0;3412.0;0.0;7250.2;6432.4;3596.6000000000004;7505;8570
138;FUTRONO;0.0;0.0;0.0;283.0;163.0;0.0;0.0;456;0.0;0.0;575.0;230.0;0.0;0.0;0.0;3112.0;1072.0;746.2;0.0;0.0;1106.6;1822.8000000000002;3171.8;1071;1137
