;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
207;LUMACO;0.0;0.0;38.0;1322.0;540.6;199.0;0.0;0;0.0;6.0;286.2;0.0;0.0;0.0;0.0;646.6;597.0;407.0;51.2;0.0;1652.6000000000001;662.6;855.8;560;412
208;OLLAGUE;8.8;0.0;114.60000000000001;39.2;0.0;109.0;0.0;0;0.0;12.0;158.6;19.8;0.0;0.0;0.0;9.0;5.0;83.80000000000001;14.0;0.0;18.0;88.8;240.2;52;37
209;QUILACO;0.0;9.600000000000001;208.4;50.400000000000006;57.2;0.0;36.333333333333336;0;0.0;33.0;812.8;45.0;5.333333333333333;0.0;5.333333333333333;279.6;362.20000000000005;403.8;44.6;0.0;502.20000000000005;585.8;769.0;471;286
210;COPIAPO;0.0;3192.8;1385.8;0.0;5199.0;7312.0;2658.7333333333336;0;0.0;7208.8;1154.0;2020.0;943.7333333333335;1024.0;1445.7333333333336;3814.4;5148.0;5323.2;4629.8;0.0;9642.8;9077.2;4634.4;11947;14958
211;VICUÑA;177.0;191.4;372.8;923.6;1905.2;521.2;0.0;436;0.0;791.2;837.2;416.6;0.0;251.20000000000002;0.0;595.8000000000001;656.2;1716.8;502.8;0.0;951.2;2028.6;2948.4;3064;2366
212;DIEGO DE ALMAGRO;0.0;446.8;0.0;0.0;490.0;292.6;36.0;0;0.0;1188.0;101.80000000000001;749.0;36.0;123.60000000000001;36.0;48.0;168.2;560.8;0.0;0.0;525.8;1364.2;0.0;607;940
213;PEUMO;0.0;928.0;261.6;0.0;1028.6;52.6;0.0;0;0.0;129.6;346.0;278.0;0.0;11.600000000000001;0.0;1068.2;2089.2000000000003;649.2;0.0;0.0;995.8000000000001;3349.8;1174.0;1168;1032
214;PUERTO VARAS;0.0;1748.0;0.0;2880.0;3239.0;329.20000000000005;0.0;4464;0.0;435.0;3205.0;3250.2000000000003;0.0;1625.2;0.0;2120.0;0.0;3781.0;0.0;0.0;6491.4;3617.6;3180.2;4100;4446
215;CURACAUTIN;0.0;0.0;97.0;1258.8;994.4;0.0;0.0;380;0.0;0.0;1134.4;0.0;0.0;264.0;0.0;836.8;1645.4;710.0;1961.0;0.0;2293.4;1334.0;793.0;1597;1742
216;CASABLANCA;0.0;0.0;48.0;454.2;4213.4;237.20000000000002;67.2;0;0.0;479.8;1206.2;457.0;67.2;237.20000000000002;209.2;345.4;722.0;834.4;330.20000000000005;0.0;2102.8;2542.0;2407.8;2005;2479
217;DOÑIHUE;0.0;0.0;354.0;0.0;1016.2;703.8;0.0;0;338.0;700.6;622.2;411.0;0.0;22.8;0.0;3531.4;3192.0;977.6;0.0;0.0;1229.6;1721.2;3785.2;1830;2039
218;MAFIL;0.0;0.0;0.0;239.2;114.80000000000001;22.0;0.0;0;0.0;87.6;589.2;91.0;0.0;0.0;0.0;699.6;704.8000000000001;844.0;0.0;0.0;872.6;1266.6;696.2;579;631
219;PEDRO AGUIRRE CERDA;775.0;0.0;2820.0;1381.8000000000002;6492.0;1639.6;299.73333333333335;2557;1948.0;11355.0;2474.0;0.0;1676.7333333333333;2193.6;299.73333333333335;1791.6;4118.0;11828.4;906.4000000000001;0.0;8559.4;6329.4;1981.2;7935;11448
220;ISLA DE PASCUA;0.0;0.0;0.0;1354.8;0.0;0.0;0.0;129;0.0;21.0;282.6;0.0;0.0;0.0;0.0;355.4;174.60000000000002;761.4000000000001;0.0;0.0;46.0;784.0;0.0;198;251
221;PALENA;0.0;3.2;0.0;202.4;250.8;0.0;0.0;0;0.0;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;452.0;0.0;0.0;115.4;493.8;17.0;118;70
222;PADRE HURTADO;279.0;0.0;805.0;451.6;3846.4;0.0;0.0;0;2099.2;2571.2;1912.0;2702.0;0.0;2915.0;0.0;482.0;3093.4;7480.0;0.0;0.0;8026.8;5753.6;6108.6;5140;5707
223;CHAÑARAL;0.0;114.4;388.8;0.0;298.0;656.0;28.8;0;0.0;1536.6;104.80000000000001;421.0;28.8;324.0;28.8;193.8;511.40000000000003;405.40000000000003;0.0;0.0;330.0;1337.2;500.0;642;930
224;TRAIGUEN;0.0;0.0;136.0;1264.2;812.2;0.0;0.0;0;0.0;0.0;608.4;0.0;0.0;666.0;0.0;3040.0;917.8;294.0;1332.8000000000002;0.0;1571.2;2322.0;257.6;1433;1616
225;LICANTEN;0.0;49.6;727.6;920.4;79.2;76.0;0.0;0;0.0;43.2;89.0;114.2;0.0;12.0;0.0;167.0;1524.0;188.6;71.6;0.0;553.8;395.40000000000003;1500.0;590;461
226;PLACILLA;0.0;77.0;366.6;47.2;86.0;529.6;0.0;0;0.0;239.0;2093.0;165.0;0.0;281.6;0.0;34.0;664.0;970.0;333.4;0.0;1111.2;1146.2;687.0;737;600
227;QUILLOTA;0.0;884.8000000000001;252.0;0.0;818.4000000000001;1842.4;146.4;1313;0.0;4919.8;3428.4;2319.0;146.4;484.40000000000003;1487.4;3166.2;4672.6;2224.0;3200.8;0.0;8027.4;6437.2;3456.0;7572;7992
228;NEGRETE;0.0;20.0;553.6;53.6;128.8;0.0;189.73333333333335;290;0.0;71.0;1528.8;135.0;7.733333333333334;0.0;7.733333333333334;39.4;1216.6;1098.4;160.4;0.0;777.0;929.2;1975.2;1018;658
229;LOS LAGOS;0.0;506.0;0.0;132.4;274.2;48.0;0.0;0;0.0;2975.4;1011.0;392.0;0.0;0.0;0.0;903.6;70.4;2066.0;0.0;0.0;2042.8;3012.8;4697.0;1658;1505
230;TOCOPILLA;0.0;0.0;122.0;0.0;1109.8;3220.0;0.0;0;0.0;741.0;1475.4;110.4;0.0;1046.0;0.0;1319.8000000000002;256.0;298.0;1391.4;0.0;284.0;1264.8;960.4000000000001;1215;2035
231;LA FLORIDA;6711.6;0.0;2863.0;6360.6;14177.0;4579.8;1455.2;0;10792.4;28209.0;9885.0;0.0;5171.2;2092.8;1455.2;10099.2;4745.4;11123.0;5272.0;0.0;31373.800000000003;44717.8;17190.0;25574;40710
232;LO ESPEJO;1164.0;0.0;1781.0;2052.0;10637.8;4771.2;262.6666666666667;0;2730.2;16099.0;2569.0;0.0;262.6666666666667;499.2;262.6666666666667;2292.8;3224.8;4398.2;3018.0;0.0;3446.8;5181.2;3325.2;8069;11842
233;SANTA BARBARA;0.0;22.400000000000002;340.0;542.0;146.4;0.0;126.4;0;0.0;293.0;1065.6;687.0;14.4;0.0;14.4;136.0;1470.4;1411.8;326.4;0.0;1349.8;1103.8000000000002;1725.6;1111;1190
234;ANGOL;0.0;3504.0;935.0;3142.0;1535.8;0.0;0.0;0;0.0;467.0;7935.2;0.0;0.0;0.0;0.0;2612.0;1418.2;2352.0;1416.8000000000002;0.0;5016.6;7158.4;2628.4;3320;4865
235;FREIRINA;0.0;0.0;257.6;0.0;112.0;328.6;0.0;0;0.0;475.4;807.0;0.0;0.0;91.60000000000001;53.0;24.0;72.0;628.0;0.0;0.0;130.0;605.2;804.8;402;486
236;LEBU;0.0;116.80000000000001;1253.6;0.0;1397.2;268.0;0.0;0;0.0;1176.0;1849.0;306.0;0.0;0.0;0.0;0.0;1935.2;1003.0;686.0;0.0;3401.6;2655.8;3053.6;1742;1747
237;NINHUE;0.0;54.0;0.0;52.0;0.0;216.6;0.0;0;0.0;0.0;1042.2;64.0;0.0;264.6;0.0;116.0;847.6;379.4;145.0;0.0;315.4;769.0;856.6;439;362
238;HUALPEN;0.0;356.8;3028.6;1315.0;2095.2;4410.4;1420.0;603;0.0;3135.0;4927.8;2863.8;0.0;424.4;0.0;6313.4;6567.200000000001;2943.6;8443.6;0.0;5896.6;3210.0;3719.6000000000004;6339;10991
239;HIJUELAS;0.0;0.0;0.0;0.0;582.4;498.0;43.199999999999996;0;0.0;464.8;504.0;1185.6;43.199999999999996;0.0;189.2;316.0;144.4;1680.0;281.6;0.0;1467.8;1925.4;1376.0;1532;1823
240;RIO IBAÑEZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;158.2;0.0;0.0;0.0;0.0;345.0;254.4;262.0;0.0;0.0;0.0;1086.8000000000002;878.0;94;117
241;SAN MIGUEL;341.0;0.0;1945.0;2393.4;16440.8;1711.2;271.2;2761;2626.6;9092.0;2273.0;1632.4;748.2;602.2;271.2;609.4;2847.2;5733.2;2313.0;0.0;11062.6;12543.2;10172.2;7105;11120
242;TILTIL;0.0;0.0;186.0;109.0;1363.8;0.0;105.33333333333333;0;102.0;1671.0;1250.0;578.8;105.33333333333333;683.0;105.33333333333333;1060.2;408.8;927.0;398.40000000000003;0.0;2234.6000000000004;1192.2;2001.2;1441;1697
243;CHILLAN VIEJO;0.0;321.2;747.0;107.0;384.0;515.0;0.0;0;365.6;1068.4;1521.8;1321.4;0.0;150.0;0.0;643.4;3468.2;2096.8;1197.4;0.0;2264.8;1069.8;2408.0;2407;3398
244;CAMIÑA;0.0;0.0;69.60000000000001;13.600000000000001;12.8;202.6;0.0;107;0.0;10.0;171.20000000000002;0.0;0.0;1.6;0.0;3.0;378.40000000000003;41.0;214.0;0.0;60.400000000000006;449.0;248.60000000000002;61;55
245;INDEPENDENCIA;533.0;0.0;698.0;693.0;5849.0;494.40000000000003;114.13333333333334;0;2599.6;4259.8;1146.6;1185.0;1149.1333333333334;484.40000000000003;114.13333333333334;1026.4;911.8;3444.0;1758.6;0.0;6697.8;8634.0;5925.6;5707;12069
246;ANDACOLLO;98.0;78.6;1202.8;55.400000000000006;179.2;47.2;0.0;183;0.0;956.2;684.2;204.8;0.0;23.200000000000003;0.0;57.4;28.0;1045.2;526.6;0.0;466.0;714.4;1005.6;1190;1219
247;TIERRA AMARILLA;0.0;411.8;56.2;0.0;387.8;453.20000000000005;134.13333333333333;140;0.0;748.4000000000001;460.2;205.0;74.13333333333334;183.20000000000002;103.13333333333334;937.2;187.6;346.4;213.4;0.0;507.2;1355.8000000000002;830.0;1203;1123
248;LITUECHE;0.0;0.0;0.0;1011.0;812.0;621.6;0.0;891;0.0;258.0;980.6;82.4;0.0;65.60000000000001;0.0;325.0;90.4;546.0;0.0;0.0;622.4;713.4000000000001;1759.0;605;575
249;LOS ANDES;0.0;0.0;727.0;0.0;1413.4;5037.200000000001;0.0;1019;0.0;2769.0;1910.0;0.0;0.0;2441.2000000000003;978.0;1325.4;995.0;1920.2;711.0;0.0;5506.4;6242.0;4713.0;3000;5567
250;CABILDO;0.0;0.0;159.0;0.0;137.6;980.6;0.0;0;0.0;1848.8;1828.2;0.0;0.0;683.6;0.0;1569.8000000000002;752.0;251.4;0.0;0.0;2415.0;1744.0;0.0;1200;1451
251;CHONCHI;0.0;0.0;0.0;0.0;508.0;78.4;0.0;0;0.0;297.8;949.0;0.0;0.0;78.4;0.0;549.0;2305.6;1530.0;150.0;0.0;641.8;1835.2;2155.6;1542;1201
252;CUREPTO;28.2;59.8;1120.0;63.6;99.0;328.0;0.0;0;0.0;51.0;422.0;216.6;0.0;0.0;0.0;2126.8;1047.2;390.4;64.0;0.0;566.2;1419.4;1378.0;976;701
253;BUIN;360.6;0.0;791.0;596.0;3664.0;2875.2;0.0;0;2805.0;4043.0;4255.6;1401.0;1847.0;720.2;0.0;2330.6;2051.2;2484.0;1557.6;0.0;9204.8;6839.6;8875.8;7413;10023
254;HUALAÑE;0.0;24.0;302.2;51.2;286.6;85.0;0.0;0;0.0;49.6;531.0;0.0;0.0;16.0;0.0;1181.0;2408.2;1007.2;80.4;0.0;284.0;1622.4;1259.0;843;678
255;ILLAPEL;0.0;0.0;1153.2;0.0;2289.6;173.0;0.0;0;0.0;988.4;5745.0;863.8;0.0;0.0;0.0;1659.6;711.2;2256.0;0.0;0.0;740.2;1177.6;1784.4;1556;1624
256;LANCO;0.0;0.0;0.0;1649.6000000000001;173.4;37.0;0.0;0;0.0;169.2;1578.8;121.0;0.0;0.0;0.0;913.6;938.0;2869.0;0.0;0.0;1909.2;2194.0;1239.6;1438;1495
257;SANTA CRUZ;0.0;220.0;1612.0;476.8;488.0;1798.2;0.0;0;744.0;3467.0;2330.0;480.0;0.0;157.20000000000002;0.0;0.0;632.0;2632.2;318.0;0.0;3939.6;5006.2;6636.6;3375;3149
258;SAN JAVIER;0.0;940.0;280.8;0.0;2214.0;1444.0;0.0;0;590.4;2350.2;1623.0;559.0;0.0;0.0;0.0;2528.6;1140.0;1999.8;1414.4;0.0;4202.6;6822.8;10503.4;3584;4253
259;VICTORIA;0.0;228.0;1192.0;3202.0;1380.2;0.0;0.0;0;0.0;61.0;960.2;0.0;0.0;1516.0;0.0;1721.2;1696.6000000000001;1265.0;1772.0;0.0;2986.8;2697.6000000000004;5025.6;2199;3418
260;RANCAGUA;0.0;1771.0;0.0;847.0;11273.6;6805.2;0.0;0;9651.2;11765.0;6788.0;4378.0;0.0;1943.2;0.0;9751.6;6325.6;10685.0;6754.0;0.0;34590.0;14117.400000000001;12404.0;14899;33393
261;SAN CARLOS;0.0;315.20000000000005;692.8000000000001;5228.0;1016.0;354.0;0.0;1215;0.0;6244.0;0.0;282.0;0.0;354.0;0.0;887.8;2956.8;3663.0;0.0;0.0;5046.0;6300.200000000001;7132.2;3575;5153
262;ÑIQUEN;0.0;297.4;182.8;119.0;0.0;61.2;0.0;0;0.0;354.0;901.0;0.0;0.0;61.2;0.0;348.0;892.2;1850.0;0.0;0.0;1862.0;1178.0;1983.6;902;841
263;ARICA;3085.8;0.0;6647.8;379.0;3306.6000000000004;4207.2;648.5333333333334;0;0.0;6614.0;5321.8;6790.0;5376.533333333334;4858.2;1367.5333333333333;1711.0;4328.8;5877.200000000001;3359.2000000000003;0.0;21389.0;10687.6;6434.2;14365;22340
264;ROMERAL;0.0;86.4;1162.6;1129.4;329.6;180.2;0.0;0;0.0;140.8;918.0;0.0;0.0;43.2;0.0;80.0;1589.4;1826.4;156.4;0.0;1669.6;2208.8;1573.0;1374;1429
265;FRUTILLAR;0.0;534.0;0.0;580.4;863.6;96.6;0.0;369;0.0;407.0;3462.0;218.8;0.0;297.6;0.0;445.0;870.4000000000001;1262.6;0.0;0.0;2638.8;2227.6;2667.2;1995;1734
266;CHAITEN;0.0;25.6;0.0;148.8;1055.2;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;372.0;597.0;0.0;0.0;81.60000000000001;828.0;121.0;397;208
267;CABO DE HORNOS(EX-NAVARINO);0.0;0.0;0.0;0.0;103.2;0.0;0.0;525;0.0;0.0;240.6;0.0;0.0;0.0;0.0;50.0;0.0;160.0;0.0;0.0;104.0;270.8;117.0;16;34
268;FRESIA;0.0;73.0;0.0;78.0;559.6;435.0;0.0;0;0.0;83.0;1328.0;98.6;0.0;57.0;0.0;65.0;644.0;1024.6;0.0;0.0;1489.8000000000002;3511.0;945.2;1429;1028
269;PUREN;0.0;0.0;652.0;1617.0;570.0;666.0;0.0;138;0.0;0.0;1200.2;172.0;0.0;0.0;0.0;1240.2;826.2;585.0;302.40000000000003;0.0;569.8;1445.2;616.2;904;706
270;MAULE;237.4;554.8;1489.0;1700.0;981.0;148.0;0.0;0;0.0;874.4;6255.0;610.6;0.0;0.0;0.0;397.2;2473.4;561.2;951.8;0.0;3388.6;3471.6000000000004;3133.6;2474;3704
271;PUERTO OCTAY;0.0;0.0;0.0;0.0;160.4;74.4;0.0;88;0.0;113.0;450.0;658.4;0.0;74.4;0.0;610.0;949.8000000000001;1231.0;331.8;0.0;862.6;691.0;1185.8;850;743
272;LA SERENA;2450.6000000000004;2136.2;4178.4;2281.6;9560.0;2532.2;500.2666666666667;0;0.0;11949.0;8632.6;6259.4;500.2666666666667;1423.2;500.2666666666667;2301.8;6483.0;7507.8;4509.8;0.0;17822.4;15056.4;12511.2;18842;27088
273;YUNGAY;0.0;182.8;89.6;593.0;347.0;66.4;0.0;0;158.4;373.8;1227.2;593.8;0.0;71.4;0.0;804.8;2472.0;2783.0;201.4;0.0;1340.8;1863.0;994.0;1601;1500
274;RANQUIL;0.0;32.0;0.0;410.0;0.0;100.6;0.0;0;446.40000000000003;0.0;819.8;76.0;0.0;7.6000000000000005;0.0;718.8;722.2;223.8;131.0;0.0;148.0;625.0;1596.8;377;401
275;NATALES;0.0;0.0;0.0;0.0;1671.8000000000002;0.0;0.0;2381;0.0;1015.0;1999.0;1204.0;0.0;0.0;0.0;0.0;586.4000000000001;2517.4;0.0;0.0;1506.0;1401.6000000000001;754.6;1691;2318
276;PENCO;0.0;161.60000000000002;1252.8;203.0;2561.4;3860.6;1194.0;0;0.0;1614.0;3433.4;1759.4;0.0;135.6;0.0;290.8;983.2;3049.6;5229.0;0.0;6658.200000000001;697.6;7657.4;3191;4635
277;CABRERO;0.0;64.8;3658.6;1100.8;598.2;0.0;196.2;0;0.0;197.0;2446.2;1399.6;23.200000000000003;0.0;23.200000000000003;761.2;1981.4;2301.6000000000004;1491.2;0.0;4056.6000000000004;1192.8;1915.0;2733;2624
278;TOME;0.0;179.20000000000002;1246.0;1114.0;1393.6;1713.4;1099.0;644;0.0;3234.0;8561.8;2500.8;0.0;306.40000000000003;0.0;1359.8;1483.4;2584.2;2318.6000000000004;0.0;6189.200000000001;2651.6000000000004;6083.2;4287;4988
279;SAN PEDRO DE ATACAMA;235.6;0.0;315.2;67.2;0.0;523.8;0.0;0;0.0;105.0;1681.8;293.0;0.0;402.8;0.0;18.0;526.2;201.4;73.0;0.0;250.60000000000002;475.6;62.6;535;594
280;NOGALES;0.0;0.0;0.0;0.0;513.6;505.20000000000005;0.0;0;0.0;1783.2;732.4000000000001;452.0;0.0;137.20000000000002;180.0;1069.8;1178.2;1356.2;527.2;0.0;1500.6;1682.8000000000002;1707.2;1533;1883
281;HUARA;0.0;0.0;46.400000000000006;40.800000000000004;76.0;81.80000000000001;0.0;0;0.0;239.0;96.0;0.0;0.0;46.800000000000004;0.0;37.6;127.2;74.2;29.0;0.0;330.2;650.0;569.2;132;154
282;PETORCA;0.0;0.0;126.0;0.0;213.0;756.0;0.0;0;0.0;745.0;685.4;0.0;0.0;500.0;0.0;623.0;477.6;432.0;0.0;0.0;704.8;1034.4;47.0;664;810
283;SAN ANTONIO;0.0;164.8;129.6;563.6;5874.6;948.0;359.20000000000005;0;0.0;3982.2;6437.2;1368.0;359.20000000000005;948.0;2482.2;619.0;6212.6;4383.8;593.8;0.0;5961.6;8421.0;2306.0;6296;11086
284;MOLINA;477.0;145.6;1033.6;309.6;3165.8;2878.2;0.0;0;0.0;485.40000000000003;1880.0;0.0;0.0;75.2;0.0;2904.0;4120.6;5187.6;338.4;0.0;5602.400000000001;3921.6000000000004;6708.0;3037;4222
285;COBQUECURA;0.0;18.0;0.0;420.0;0.0;801.6;0.0;0;0.0;20.0;847.4000000000001;36.0;0.0;170.6;0.0;29.6;924.6;815.2;31.4;0.0;227.20000000000002;333.40000000000003;1456.2;293;205
286;ZAPALLAR;0.0;0.0;385.20000000000005;216.20000000000002;0.0;474.40000000000003;0.0;0;0.0;343.0;407.8;0.0;0.0;474.40000000000003;0.0;130.8;0.0;589.6;0.0;0.0;1274.0;2498.4;708.0;642;625
287;RINCONADA;0.0;0.0;240.8;0.0;0.0;507.6;0.0;162;0.0;316.0;270.8;51.0;0.0;433.6;142.0;190.4;592.2;522.6;154.0;0.0;1053.4;2338.6;743.4;608;629
288;QUINTA DE TILCOCO;0.0;0.0;211.4;0.0;1118.4;73.6;0.0;0;0.0;381.8;1418.0;261.0;0.0;11.600000000000001;0.0;2200.0;1754.8000000000002;337.6;0.0;0.0;753.6;2092.6;1309.0;1400;1262
289;PORVENIR;0.0;0.0;0.0;426.0;0.0;0.0;0.0;808;0.0;298.20000000000005;625.0;0.0;0.0;0.0;0.0;768.0;897.6;55.400000000000006;0.0;0.0;520.6;36.800000000000004;0.0;181;240
290;PICHILEMU;0.0;138.0;0.0;247.0;2549.0;1484.8;0.0;0;0.0;261.0;1092.6;139.20000000000002;0.0;120.80000000000001;0.0;94.0;2417.6;1786.0;0.0;0.0;331.4;3393.0;5372.0;884;831
291;QUILICURA;992.0;0.0;3171.8;2301.0;11178.0;8016.8;0.0;0;7571.8;11512.0;5640.0;7547.2;5288.0;5560.8;0.0;4149.0;6388.400000000001;2184.0;3576.8;0.0;16845.8;9701.4;5481.8;12743;22489
292;LA LIGUA;0.0;0.0;1862.6;0.0;664.6;508.0;78.93333333333334;1140;0.0;4577.0;2057.4;0.0;78.93333333333334;508.0;78.93333333333334;409.6;936.2;1662.0;0.0;0.0;2685.0;4208.4;1538.4;2542;2727
293;COMBARBALA;0.0;163.20000000000002;721.4000000000001;0.0;249.60000000000002;326.0;0.0;161;0.0;565.2;268.8;205.8;0.0;138.0;0.0;537.4;75.80000000000001;457.0;66.0;0.0;663.8;2120.6000000000004;742.6;1156;832
294;RIO VERDE;0.0;0.0;0.0;34.2;21.0;0.0;0.0;38;0.0;7.0;20.0;0.0;0.0;0.0;0.0;7.4;7.2;8.0;7.0;0.0;199.2;88.60000000000001;44.800000000000004;46;21
295;HUASCO;0.0;0.0;0.0;0.0;326.40000000000003;595.0;0.0;0;0.0;408.6;248.6;204.0;0.0;302.0;72.0;215.20000000000002;359.0;801.6;0.0;0.0;511.0;372.4;907.4000000000001;596;812
296;HUALQUI;0.0;44.0;1848.8000000000002;184.0;1413.2;471.6;0.0;351;0.0;3888.0;1310.0;454.0;0.0;55.6;0.0;940.2;528.4000000000001;1293.0;1922.4;0.0;1885.6;1389.2;1425.4;1861;2352
297;LLANQUIHUE;0.0;567.0;0.0;152.8;2772.4;332.8;0.0;186;0.0;390.0;954.0;460.6;0.0;301.8;0.0;380.0;1428.8000000000002;2220.2;811.8000000000001;0.0;1641.4;408.6;1235.8;1969;1925
298;IQUIQUE;4028.8;0.0;5156.8;714.4000000000001;5246.2;5552.0;610.4;0;0.0;3998.0;3327.6;6568.8;895.4;2754.0;1664.4;4684.2;5056.0;3441.6000000000004;3434.4;0.0;16594.8;7683.8;7590.8;13583;18304
299;VALDIVIA;0.0;3440.0;0.0;3640.6;21647.0;4188.0;0.0;0;0.0;6806.2;7156.4;1296.0;0.0;0.0;0.0;6079.6;2432.0;24583.0;4121.4;0.0;18879.0;14244.0;4355.6;11886;16406
300;PIRQUE;222.0;0.0;300.8;364.0;1099.8;135.4;49.6;0;883.2;3060.6;486.0;311.0;409.6;881.4;49.6;1235.0;2496.4;1179.0;455.6;0.0;3515.8;3232.0;1107.0;2168;2584
301;CISNES;0.0;0.0;0.0;89.0;0.0;0.0;0.0;0;0.0;168.2;697.4000000000001;0.0;0.0;0.0;0.0;129.4;191.8;581.0;0.0;0.0;381.0;1246.8;289.0;254;188
302;LAJA;0.0;40.0;901.4;122.4;241.60000000000002;357.0;207.53333333333333;515;0.0;152.0;632.8;213.0;20.533333333333335;0.0;20.533333333333335;127.2;3379.4;2852.4;319.6;0.0;2017.4;4125.4;2292.0;1282;1561
303;QUEILEN;0.0;0.0;0.0;0.0;75.0;398.0;0.0;0;0.0;178.6;710.0;0.0;0.0;22.0;0.0;107.0;435.40000000000003;438.8;61.0;0.0;514.0;938.0;1121.6;753;235
304;TORTEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;19.0;46.0;0.0;0.0;0.0;0.0;21.0;0.0;92.0;0.0;0.0;0.0;248.6;170.6;24;25
305;PUMANQUE;0.0;0.0;63.8;327.6;48.0;17.2;0.0;0;0.0;108.0;485.0;451.40000000000003;0.0;17.2;0.0;0.0;514.2;214.6;56.0;0.0;786.8000000000001;389.0;419.4;425;237
306;DALCAHUE;0.0;0.0;0.0;0.0;2241.0;396.8;0.0;0;0.0;645.6;1137.0;0.0;0.0;68.8;0.0;1521.0;902.4000000000001;809.0;151.0;0.0;747.4;2481.0;1384.8;1668;1203
307;AYSEN;0.0;0.0;614.0;1707.0;0.0;419.0;0.0;0;0.0;363.4;1565.6;0.0;0.0;0.0;0.0;1823.0;1305.4;1405.0;0.0;0.0;1695.2;2681.8;3481.0;1744;1742
308;CONSTITUCION;167.2;166.0;870.2;1931.2;1530.0;528.0;0.0;0;0.0;2394.8;1536.0;1351.8000000000002;0.0;0.0;0.0;374.0;7344.0;1776.0;350.8;0.0;3293.6000000000004;2189.2;10272.2;3300;3852
309;TOLTEN;0.0;0.0;112.8;99.4;101.0;38.0;0.0;0;0.0;68.0;416.2;102.0;0.0;8.0;0.0;62.400000000000006;1880.4;209.0;51.2;0.0;1733.6000000000001;1335.0;2055.0;869;715
310;LAGO VERDE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;55.0;56.0;0.0;0.0;0.0;0.0;147.6;184.4;109.0;0.0;0.0;81.0;221.4;306.8;91;40
311;TALTAL;28.0;0.0;105.80000000000001;216.0;274.0;78.8;0.0;0;0.0;639.4;615.4000000000001;134.0;0.0;28.8;0.0;265.0;942.6;775.4;729.6;0.0;273.6;775.0;306.2;880;821
312;EMPEDRADO;13.2;17.8;396.6;56.4;57.0;18.0;0.0;749;0.0;26.8;74.0;44.0;0.0;0.0;0.0;364.2;707.6;26.4;57.2;0.0;78.0;784.0;1253.2;370;244
313;EL BOSQUE;1471.0;0.0;2856.6000000000004;1248.8000000000002;4352.8;2510.0;462.1333333333334;0;3996.2;7040.8;2925.0;2195.0;462.1333333333334;366.0;462.1333333333334;1969.2;2312.4;13387.2;3238.2000000000003;0.0;15740.0;9965.6;4312.0;11824;18950
314;LA PINTANA;2965.0;0.0;4605.0;1977.0;5898.0;6509.4;509.06666666666666;0;5404.4;7841.0;8275.0;3471.2;9886.066666666668;422.4;509.06666666666666;2438.2;5559.0;7527.2;4340.0;0.0;11077.0;7096.2;5809.0;14594;21285
315;PINTO;0.0;160.8;141.2;44.0;156.0;48.2;0.0;82;117.60000000000001;296.6;792.0;197.0;0.0;51.2;0.0;157.4;513.4;351.0;963.6;0.0;2050.8;1072.4;3730.0;1111;1300
316;COCHAMO;0.0;105.0;0.0;37.0;143.2;33.400000000000006;0.0;296;0.0;85.0;95.0;49.4;0.0;32.400000000000006;0.0;275.0;323.20000000000005;47.8;15.0;0.0;523.2;642.6;346.6;649;413
317;SAN JOAQUIN;609.4;0.0;657.0;1690.6;10763.0;4517.2;502.40000000000003;0;2976.2;8860.0;3099.0;0.0;1867.4;1372.2;502.40000000000003;3166.8;2997.4;8364.0;0.0;0.0;12420.0;2504.0;2721.0;6948;10798
318;PUTAENDO;0.0;0.0;83.6;67.0;1059.4;34.800000000000004;44.53333333333333;967;0.0;782.8;499.0;0.0;44.53333333333333;34.800000000000004;44.53333333333333;664.4000000000001;256.0;998.2;221.0;0.0;2023.8;1768.4;239.0;1375;1578
319;SIERRA GORDA;16.0;0.0;29.200000000000003;8.4;32.0;14.600000000000001;0.0;0;0.0;33.0;24.8;29.0;0.0;9.600000000000001;0.0;5.6;38.0;337.0;123.2;0.0;57.0;234.0;108.8;168;138
320;LINARES;0.0;639.0;3606.0;1084.0;6416.0;0.0;0.0;0;0.0;6815.2;2907.0;747.0;0.0;0.0;0.0;4788.200000000001;2970.8;4683.4;1262.0;0.0;6847.6;19745.8;5925.8;5876;9428
321;OSORNO;0.0;2235.0;0.0;0.0;7279.4;4189.2;0.0;0;0.0;4485.0;14028.0;6381.6;0.0;4023.2;0.0;4148.0;3704.6000000000004;8984.0;8235.2;0.0;18405.0;12074.0;11864.6;11591;18359
322;CASTRO;0.0;0.0;0.0;0.0;1825.0;1745.8;0.0;0;0.0;1929.8;4229.0;0.0;0.0;1125.8;0.0;1025.0;1055.8000000000002;6593.4;305.0;0.0;4921.4;4118.6;6023.4;3812;4039
